id_sku;cod_barras_ean;descricao;categoria;marca;fornecedor;ncm;preco_custo;lucro;icms;ipi;st;valor_liquido;estoque_atual;estoque_minimo;unidade_medida;peso;largura;altura;profundidade;localizacao;ativo;data_cadastro
    ;;;;;;;;;;;;;;;;;;;;;;
1234;;camiseta azul roxo amarelo 345139 rts;Geral;aa;Samsung;;1000.0;0.07;0.0;0.0;0.0;1000.07;0.0;5.0;;;;;;; Sim;11/02/2026
325010002;;MP-2001 BLOCO ADESIVO ANOTACAO 37.5X50MM NEON 4 CORES 4X100FOLHAS;Geral;MASTERPRINT;Masterprint - Grupomaster - Com. Imp. Exp. Ltda.;;2.89;0.951;0.61815;0.0;0.0;445.915;0.0;5.0;CX;;;;;; Sim;11/02/2026
325010003;;MP-2010 BLOCO ADESIVO ANOTACAO 75X75MM AMARELO 1X100 FOLHAS;Geral;MASTERPRINT;Masterprint - Grupomaster - Com. Imp. Exp. Ltda.;;1.33;0.399;0.26;0.0;0.0;1.989;0.0;5.0;CX;;;;;; Sim;11/02/2026
309020001;;MP-612 CANETA MARCA TEXTO AMARELA CAIXA COM 12 CHANFRADA 4MM;Geral;MASTERPRINT;Masterprint - Grupomaster - Com. Imp. Exp. Ltda.;;6.98;2.367;1.54;0.0;0.0;10.887;0.0;5.0;CX;;;;;; Sim;11/02/2026
309020002;;MP-612 CANETA MARCA TEXTO LARANJA CAIXA COM 12 CHANFRADA 4MM;Geral;MASTERPRINT;Masterprint - Grupomaster - Com. Imp. Exp. Ltda.;;6.98;2.367;1.54;0.0;0.0;10.887;0.0;5.0;CX;;;;;; Sim;11/02/2026
309020003;;MP-612 CANETA MARCA TEXTO ROSA CAIXA COM 12 CHANFRADA 4MM;Geral;MASTERPRINT;Masterprint - Grupomaster - Com. Imp. Exp. Ltda.;;6.98;2.367;1.54;0.0;0.0;10.887;0.0;5.0;CX;;;;;; Sim;11/02/2026
309020005;;MP-612 CANETA MARCA TEXTO VERDE CAIXA COM 12 CHANFRADA 4MM;Geral;MASTERPRINT;Masterprint - Grupomaster - Com. Imp. Exp. Ltda.;;6.98;2.367;1.54;0.0;0.0;10.887;0.0;5.0;CX;;;;;; Sim;11/02/2026
309020004;;MP-612 CANETA MARCA TEXTO AZUL CAIXA COM 12 CHANFRADA 4MM;Geral;MASTERPRINT;Masterprint - Grupomaster - Com. Imp. Exp. Ltda.;;6.98;2.367;1.54;0.0;0.0;10.887;0.0;5.0;CX;;;;;; Sim;11/02/2026
304010001; ; MA MP-300 GRAMPEADOR DE METAL PEQUENO 11.5CM ATE 25 FOLHAS;Geral; MASTERPRINT;Masterprint - Grupomaster - Com. Imp. Exp. Ltda.; ;4.4;1.32;19.5;13;0;6.29;;5.0; UN; ; ; ; ; ; Sim; 13/02/2026
304010002; ; MA MP-301 GRAMPEADOR DE METAL MEDIO 13.5CM ATE 25 FOLHAS;Geral; MASTERPRINT;Masterprint - Grupomaster - Com. Imp. Exp. Ltda.; ;6.15;1.85;19.5;13;0;8.8;;5.0; UN; ; ; ; ; ; Sim; 13/02/2026
304010003; ; MA MP-305 GRAMPEADOR DE METAL MINI ATE 16 FOLHAS;Geral; MASTERPRINT;Masterprint - Grupomaster - Com. Imp. Exp. Ltda.; ;2.7;0.81;19.5;13;0;3.86;;5.0; UN; ; ; ; ; ; Sim; 13/02/2026
304010005; ; MA MP-400 GRAMPEADOR DE METAL GRANDE 19.5CM ATE 25 FOLHAS;Geral; MASTERPRINT;Masterprint - Grupomaster - Com. Imp. Exp. Ltda.; ;17.98;5.39;19.5;13;0;25.71;;5.0; UN; ; ; ; ; ; Sim; 13/02/2026
303010002; ; MA MP-GRAMPO GALVANIZADO CAIXA COM 5000 26/6;Geral; MASTERPRINT;Masterprint - Grupomaster - Com. Imp. Exp. Ltda.; ;2.1;0.63;19.5;6.5;0;2.87;;5.0; CX; ; ; ; ; ; Sim; 13/02/2026
309050009; ; MA MP-619 PINCEL QUADRO BRANCO AZUL CAIXA COM 12 RECARREGAVEL;Geral; MASTERPRINT;Masterprint - Grupomaster - Com. Imp. Exp. Ltda.; ;10.76;3.23;19.5;13;0;12.16; ;5.0; CX; ; ; ; ; ; Sim; 13/02/2026
316010001; ; MA MP-200 BORRACHA BRANCA TPR COM CAPA AZUL CAIXA COM 24 10X20X40;Geral; MASTERPRINT;Masterprint - Grupomaster - Com. Imp. Exp. Ltda.; ;10.08;3.02;19.5;0;0;13.1;;5.0; CX; ; ; ; ; ; Sim; 13/02/2026
315010004; ; MA MP-1203 APONTADOR DE METAL PET COM 48 UNIDADES;Geral; MASTERPRINT;Masterprint - Grupomaster - Com. Imp. Exp. Ltda.; ;20.9;6.27;19.5;6.5;0;28.53;;5.0; UN; ; ; ; ; ; Sim; 13/02/2026
304010007; ; MA MP-801 PERFURADOR DE METAL PEQUENO ATE 20 FOLHAS;Geral; MASTERPRINT;Masterprint - Grupomaster - Com. Imp. Exp. Ltda.; ;8.06;2.42;19.5;13;0;11.53;;5.0; UN; ; ; ; ; ; Sim; 13/02/2026
301010024; ; MA MP-1086 CALCULADORA MANUAL 12 DIGITOS;Geral; MASTERPRINT;Masterprint - Grupomaster - Com. Imp. Exp. Ltda.; ;11.95;3.59;19.5;9.75;0;16.71;;5.0; UN; ; ; ; ; ; Sim; 13/02/2026
315010011; ; MA MP-1208 APONTADOR PLASTICO GRANDE TRANSPARENTE COM DEPOSITO CAIXA COM 24 UNIDADES;Geral; MASTERPRINT;Masterprint - Grupomaster - Com. Imp. Exp. Ltda.; ;9.26;2.78;19.5;6.5;0;12.64;;5.0; CX; ; ; ; ; ; Sim; 13/02/2026
325010007; ; MA MP-2020 BLOCO ADESIVO ANOTACAO 76X102MM AMARELO 1X100FOLHAS;Geral; MASTERPRINT;Masterprint - Grupomaster - Com. Imp. Exp. Ltda.; ;1.7;0.51;19.5;9.75;0;2.38;;5.0; UN; ; ; ; ; ; Sim; 13/02/2026
310010005; ; MA MP-436 FITA CORRETIVA 5MM X 6MTS CAIXA COM 12;Geral; MASTERPRINT;Masterprint - Grupomaster - Com. Imp. Exp. Ltda.; ;21.59;6.48;19.5;6.5;0;29.47;;5.0; CX; ; ; ; ; ; Sim; 13/02/2026
328010001; ; MA MP-3100 APAGADOR DE QUADRO COM IMA COR AZUL;Geral; MASTERPRINT;Masterprint - Grupomaster - Com. Imp. Exp. Ltda.; ;2.16;0.65;19.5;0;0;2.81;;5.0; UN; ; ; ; ; ; Sim; 13/02/2026
305010004; ; MA MP-109 EXTRATOR DE GRAMPOS CX C/12 - ESPATULA NIQUELADO;Geral; MASTERPRINT;Masterprint - Grupomaster - Com. Imp. Exp. Ltda.; ;9.24;2.77;19.5;13;0;13.21;;5.0; CX; ; ; ; ; ; Sim; 13/02/2026
7,90E+12;;Esf. Azul 1.0mm (Caixa com 50);Geral;SCRIT;Setric;;27.51;11.79;19.5;;0;39.3;0;5.0;CX;;;;;;Sim;19/02/2026
7,90E+12;;Esf. Preta 1.0mm (Caixa com 50);Geral;SCRIT;Setric;;27.51;11.79;19.5;;0;39.3;0;5.0;CX;;;;;;Sim;19/02/2026
7,90E+12;;Esf. Vermelha 1.0mm (Caixa com 50);Geral;SCRIT;Setric;;27.51;11.79;19.5;;0;39.3;0;5.0;CX;;;;;;Sim;19/02/2026
7,90E+12;;Esf. Azul 0,7mm (Caixa com 50);Geral;SCRIT;Setric;;27.51;11.79;19.5;;0;39.3;0;5.0;CX;;;;;;Sim;19/02/2026
7,90E+12;;Esf. Preta 0,7mm (Caixa com 50);Geral;SCRIT;Setric;;27.51;11.79;19.5;;0;39.3;0;5.0;CX;;;;;;Sim;19/02/2026
7,90E+12;;Esf. Vermelha 0,7mm (Caixa com 50);Geral;SCRIT;Setric;;27.51;11.79;19.5;;0;39.3;0;5.0;CX;;;;;;Sim;19/02/2026
7,90E+12;;Esf. Azul 0,7mm;Geral;NEOTIP;Setric;;48.19;20.65;19.5;;0;68.84;6;5.0;PT;;;;;;Sim;19/02/2026
7,90E+12;;Esf. Preta 0,7mm;Geral;NEOTIP;Setric;;48.19;20.65;19.5;;0;68.84;6;5.0;PT;;;;;;Sim;19/02/2026
7,90E+12;;Esf. Vermelha 0,7mm;Geral;NEOTIP;Setric;;48.19;20.65;19.5;;0;68.84;6;5.0;PT;;;;;;Sim;19/02/2026
7,90E+12;;Esf. Azul 1.0mm;Geral;NEOTIP;Setric;;48.19;20.65;19.5;;0;68.84;6;5.0;PT;;;;;;Sim;19/02/2026
7,90E+12;;Esf. Preta 1.0mm;Geral;NEOTIP;Setric;;48.19;20.65;19.5;;0;68.84;6;5.0;PT;;;;;;Sim;19/02/2026
7,90E+12;;Esf. Vermelha 1.0mm;Geral;NEOTIP;Setric;;48.19;20.65;19.5;;0;68.84;6;5.0;PT;;;;;;Sim;19/02/2026
7,91E+12;;268/1-50 Esf. Retratil 0,7mm Grip Emborrachado Cores Sortidas;Geral;PALETTE;Setric;;428.03;183.45;19.5;;0;611.48;0;5.0;DP;;;;;;Sim;19/02/2026
7,91E+12;;Esf. Cores Sortidas ( Azul, Preta, Vermelha ) 0.7mm;Geral;PENTONIC;Setric;;83.79;35.91;19.5;;0;119.7;0;5.0;DP;;;;;;Sim;19/02/2026
